"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"2002-06-02","21.6","17.9","14.3","MZ00","0.0","MZ","80","64","49","MZ00"
"2002-06-03","16.1","13.9","12.6","MZ00","0.4","MZ","92","85","69","MZ*0"
"2002-06-04","18.6","13.9","11.5","MZ00","12.8","MZ","96","83","54","MZ*0"
"2002-06-05","13.1","10.3","7.1","MZ00","74.4","MZ","96","92","77","MZ*0"
"2002-06-06","10.8","8.3","6.4","MZ00","35.0","MZ","92","84","69","MZ*0"
"2002-06-07","15.9","12.1","8.6","MZ00","0.2","MZ","94","71","50","MZ00"
"2002-06-08","11.2","9.0","7.1","MZ00","17.2","MZ","95","89","79","MZ*0"
"2002-06-09","15.0","11.1","7.9","MZ00","0.0","MZ","87","75","51","MZ00"
"2002-06-10","21.6","15.9","10.1","MZ00","0.0","MZ","85","43","18","MZ0*"
"2002-06-11","19.3","15.9","12.0","MZ00","0.0","MZ","59","41","20","MZ0*"
"2002-06-12","21.3","16.4","14.4","MZZ*","0.0","MZ","82","62","14","MZ0Z"
"2002-06-13","21.2","17.2","13.7","MZ00","0.0","MZ","84","73","41","MZ00"
"2002-06-14","23.5","20.1","16.2","MZ00","0.0","MZ","77","52","25","MZ00"
"2002-06-15","23.8","20.5","17.3","MZ00","0.0","MZ","86","68","46","MZ00"
"2002-06-16","25.2","21.6","17.8","MZ00","0.0","MZ","85","66","42","MZ00"
"2002-06-17","25.9","22.1","18.3","MZ00","0.0","MZ","76","60","44","MZ00"
"2002-06-18","25.8","22.3","18.4","MZ00","0.0","MZ","84","70","52","MZ00"
"2002-06-19","25.9","22.2","16.5","MZ00","23.0","MZ","91","67","45","MZ*0"
"2002-06-20","23.9","19.7","15.8","MZ00","5.4","MZ","91","75","49","MZ*0"
"2002-06-21","23.8","20.6","18.3","MZ00","2.0","MZ","82","69","56","MZ*0"
"2002-06-22","26.1","22.5","18.7","MZ00","0.0","MZ","80","65","45","MZ00"
"2002-06-23","25.5","22.0","18.5","MZ00","5.8","MZ","84","69","55","MZ*0"
"2002-06-24","24.1","21.2","17.5","MZ00","0.0","MZ","91","70","53","MZ0*"
"2002-06-25","23.3","19.7","15.3","MZ00","0.0","MZ","95","74","59","MZ00"
"2002-06-26","20.8","16.4","14.1","MZ00","0.0","MZ","89","76","55","MZ00"
"2002-06-27","20.2","17.0","14.3","MZ00","0.2","MZ","98","80","67","MZ00"
"2002-06-28","22.0","17.1","14.1","MZ00","6.2","MZ","99","63","22","MZ00"
"2002-06-29","17.9","15.0","11.4","MZ00","0.0","MZ","76","51","27","MZ00"
"2002-06-30","15.9","13.7","11.1","MZ00","0.8","MZ","92","71","47","MZ**"
"2002-07-01","18.6","14.9","12.0","MZ00","3.6","MZ","95","71","56","MZ*0"
"2002-07-02","16.2","13.9","12.1","MZ00","3.6","MZ","95","88","77","MZ*0"
"2002-07-03","19.9","16.8","13.7","MZ00","2.0","MZ","90","70","33","MZ*0"
"2002-07-04","23.8","18.2","14.2","MZ00","0.0","MZ","67","43","19","MZ00"
"2002-07-05","18.8","15.3","13.9","MZ00","0.0","MZ","89","75","57","MZ00"
"2002-07-06","14.3","12.5","10.1","MZ00","15.6","MZ","99","88","66","MZ00"
"2002-07-07","20.6","17.1","12.6","MZ0*","0.0","MZ","72","55","38","MZ00"
"2002-07-08","21.7","18.0","14.6","MZ00","0.0","MZ","78","68","52","MZ0*"
"2002-07-09","19.5","16.9","15.2","MZ00","12.4","MZ","96","78","63","MZ*0"
"2002-07-10","20.3","17.2","15.2","MZ00","0.4","MZ","94","77","58","MZ*0"
"2002-07-11","22.4","19.0","15.0","MZ00","0.0","MZ","79","61","43","MZ00"
"2002-07-12","23.3","19.4","14.5","MZ00","2.2","MZ","83","55","39","MZ*0"
"2002-07-13","16.7","13.9","11.1","MZ00","18.6","MZ","97","84","67","MZ*0"
"2002-07-14","17.8","13.8","11.0","MZ00","5.4","MZ","99","76","56","MZ0*"
"2002-07-15","14.0","12.4","11.5","MZ00","34.2","MZ","99","90","80","MZ00"
"2002-07-16","18.4","14.3","11.8","MZ00","6.4","MZ","99","80","57","MZ0*"
"2002-07-17","20.1","16.7","12.7","MZ00","0.0","MZ","90","71","45","MZ00"
"2002-07-18","22.0","17.7","14.3","MZ00","0.4","MZ","83","57","39","MZ*0"
"2002-07-19","20.2","17.1","13.8","MZ00","0.0","MZ","75","59","46","MZ00"
"2002-07-20","21.2","17.7","13.7","MZ00","0.0","MZ","85","73","59","MZ00"
"2002-07-21","21.2","17.2","15.5","MZ00","3.2","MZ","89","71","39","MZ*0"
"2002-07-22","22.6","19.4","16.2","MZ00","0.0","MZ","70","56","38","MZ00"
"2002-07-23","21.6","18.7","15.5","MZ00","0.0","MZ","86","71","54","MZ00"
"2002-07-24","23.4","19.6","15.7","MZ00","0.0","MZ","81","60","26","MZ00"
"2002-07-25","21.2","18.1","14.4","MZ00","0.0","MZ","69","44","26","MZ00"
"2002-07-26","20.5","16.9","12.0","MZ00","0.0","MZ","83","66","47","MZ0*"
"2002-07-27","21.3","17.3","14.1","MZ00","0.0","MZ","93","74","57","MZ00"
"2002-07-28","22.5","18.2","14.6","MZ00","0.0","MZ","93","68","42","MZ00"
"2002-07-29","23.5","19.7","15.5","MZ00","13.6","MZ","87","66","50","MZ*0"
"2002-07-30","24.0","19.4","15.7","MZ00","0.0","MZ","79","64","45","MZ00"
"2002-07-31","21.5","16.1","13.8","MZ00","16.2","MZ","96","77","54","MZ*0"
"2002-08-01","18.7","14.9","12.5","MZ00","10.0","MZ","95","78","58","MZ*0"
"2002-08-02","19.6","16.1","12.8","MZ00","0.0","MZ","89","74","57","MZ00"
"2002-08-03","20.1","16.7","14.9","MZ00","2.8","MZ","91","79","59","MZ*0"
"2002-08-04","20.6","17.5","14.8","MZ00","0.0","MZ","83","67","43","MZ00"
"2002-08-05","21.6","17.2","13.8","MZ00","7.4","MZ","82","64","46","MZ**"
"2002-08-06","19.1","16.2","13.0","MZ00","0.2","MZ","77","58","32","MZ00"
"2002-08-07","24.6","19.8","15.9","MZ00","0.0","MZ","48","35","25","MZ00"
"2002-08-08","21.3","16.8","11.2","MZ00","24.4","MZ","93","55","33","MZ*0"
"2002-08-09","14.8","12.4","10.8","MZ00","9.0","MZ","97","85","70","MZ*0"
"2002-08-10","14.1","11.0","9.8","MZ00","26.4","MZ","99","94","73","MZ00"
"2002-08-11","16.6","12.1","9.8","MZ00","0.0","MZ","99","75","40","MZ00"
"2002-08-12","22.3","18.2","15.3","MZ00","0.0","MZ","72","48","27","MZ00"
"2002-08-13","21.7","17.9","13.9","MZ00","0.0","MZ","69","55","44","MZ00"
"2002-08-14","21.3","18.0","14.5","MZ00","0.0","MZ","83","66","47","MZ00"
"2002-08-15","22.0","18.7","15.2","MZ00","0.0","MZ","88","75","58","MZ00"
"2002-08-16","23.4","18.9","15.5","MZ00","0.0","MZ","87","74","54","MZ00"
"2002-08-17","22.6","18.6","16.2","MZ00","2.0","MZ","92","76","56","MZ*0"
"2002-08-18","22.0","18.6","15.3","MZ00","0.0","MZ","90","74","59","MZ00"
"2002-08-19","22.5","18.5","15.4","MZ00","3.6","MZ","90","74","59","MZ*0"
"2002-08-20","22.0","17.9","15.4","MZ00","0.0","MZ","88","75","58","MZ00"
"2002-08-21","20.4","17.1","14.3","MZ00","0.0","MZ","96","78","62","MZ00"
"2002-08-22","19.2","15.7","13.1","MZ00","6.0","MZ","94","82","65","MZ*0"
"2002-08-23","15.3","13.4","12.0","MZ00","10.2","MZ","99","94","80","MZ0*"
"2002-08-24","19.8","15.8","13.4","MZ00","3.6","MZ","89","80","60","MZ*0"
"2002-08-25","15.2","14.1","13.0","MZ00","22.4","MZ","95","83","71","MZ*0"
"2002-08-26","14.4","13.1","11.6","MZ00","92.2","MZ","99","93","83","MZ00"
"2002-08-27","19.2","14.1","11.2","MZ00","6.8","MZ","92","78","55","MZ*0"
"2002-08-28","19.0","14.9","12.4","MZ00","0.8","MZ","81","70","56","MZ*0"
"2002-08-29","21.7","17.1","13.9","MZ00","5.0","MZ","92","70","45","MZ*0"
"2002-08-30","20.6","16.8","14.6","MZ00","2.2","MZ","90","78","58","MZ*0"
"2002-08-31","20.4","16.9","14.6","MZ00","10.4","MZ","85","73","58","MZ*0"
"2002-09-01","21.8","17.0","12.9","MZ00","9.8","MZ","99","72","52","MZ00"
"2002-09-02","17.2","14.2","11.2","MZ00","14.8","MZ","99","78","55","MZ0*"
"2002-09-03","14.8","12.9","11.1","MZ00","3.2","MZ","99","87","67","MZ00"
"2002-09-04","12.0","11.2","10.8","MZ00","7.2","MZ","99","93","72","MZ00"
"2002-09-05","17.3","12.4","10.0","MZ00","8.8","MZ","94","76","49","MZ**"
"2002-09-06","18.4","13.3","10.0","MZ00","2.4","MZ","86","75","57","MZ*0"
"2002-09-07","18.0","13.9","11.5","MZ00","0.4","MZ","95","74","57","MZ**"
"2002-09-08","15.0","13.1","11.5","MZ00","2.4","MZ","92","83","74","MZ*0"
"2002-09-09","13.2","12.0","11.2","MZ00","36.4","MZ","99","94","86","MZ00"
"2002-09-10","18.9","14.5","10.2","MZ00","0.2","MZ","89","67","36","MZZ0"
"2002-09-11","16.4","12.9","11.3","MZ00","1.8","MZ","83","63","43","MZ*0"
"2002-09-12","15.1","12.1","9.8","MZ00","5.4","MZ","88","76","62","MZ*0"
"2002-09-13","14.1","11.2","8.9","MZ00","9.6","MZ","98","81","64","MZ*0"
"2002-09-14","15.7","12.1","9.2","MZ00","0.0","MZ","93","79","63","MZ00"
"2002-09-15","18.4","14.7","10.8","MZ00","0.0","MZ","71","57","44","MZ00"
"2002-09-16","15.3","12.2","9.6","MZ00","0.0","MZ","89","76","60","MZ00"
"2002-09-17","18.4","13.4","10.5","MZ00","0.0","MZ","93","79","51","MZ00"
"2002-09-18","18.0","14.3","11.4","MZ00","0.0","MZ","87","74","53","MZ00"
"2002-09-19","18.2","14.6","12.8","MZ00","0.2","MZ","97","85","67","MZ00"
"2002-09-20","18.7","15.5","13.0","MZ00","0.0","MZ","94","81","63","MZ00"
"2002-09-21","19.3","15.3","12.7","MZ00","0.0","MZ","98","80","61","MZ00"
"2002-09-22","18.7","14.3","10.8","MZ00","0.0","MZ","97","77","35","MZ00"
"2002-09-23","13.8","9.6","7.1","MZ00","0.0","MZ","99","72","49","MZ0Z"
"2002-09-24","11.2","7.6","5.6","MZ00","2.4","MZ","91","69","43","MZ*Z"
"2002-09-25","11.1","6.7","4.6","MZ00","0.0","MZ","98","80","59","MZ00"
"2002-09-26","15.6","10.1","5.4","MZ00","0.0","MZ","75","54","28","MZ0*"
"2002-09-27","15.6","11.0","7.1","MZ00","0.0","MZ","71","49","33","MZZ*"
"2002-09-28","16.4","10.8","7.9","MZ00","0.0","MZ","97","63","38","MZ00"
"2002-09-29","11.9","7.9","6.5","MZ00","0.0","MZ","99","80","60","MZ00"
"2002-09-30","14.3","10.2","6.6","MZ00","0.0","MZ","78","64","44","MZ00"
"2002-10-01","15.2","10.9","7.7","MZ00","0.0","MZ","79","67","48","MZ00"
"2002-10-02","15.2","11.4","9.1","MZ00","0.0","MZ","86","64","39","MZ00"
"2002-10-03","15.5","11.2","8.4","MZ00","0.0","MZ","90","78","58","MZ00"
"2002-10-04","13.4","11.1","9.0","MZ00","0.0","MZ","86","75","55","MZ00"
"2002-10-05","17.3","12.7","10.2","MZ00","0.0","MZ","86","65","35","MZ00"
"2002-10-06","15.8","11.2","8.6","MZ00","0.0","MZ","91","75","34","MZ00"
"2002-10-07","17.1","11.7","8.7","MZ00","0.0","MZ","71","48","27","MZ00"
"2002-10-08","12.3","8.8","7.4","MZ00","0.0","MZ","99","82","63","MZ00"
"2002-10-09","8.2","7.6","7.1","MZ00","12.4","MZ","99","99","99","MZ**"
"2002-10-10","9.4","8.3","7.1","MZ00","53.2","MZ","99","94","76","MZ00"
"2002-10-11","14.9","10.8","8.3","MZ00","0.0","MZ","99","80","54","MZ0*"
"2002-10-12","18.4","13.3","8.4","MZ00","0.0","MZ","95","57","30","MZ00"
"2002-10-13","17.0","11.1","7.4","MZ00","0.0","MZ","86","61","28","MZZ0"
"2002-10-14","11.1","8.7","7.1","MZ00","0.0","MZ","99","88","72","MZ00"
"2002-10-15","15.2","10.7","8.7","MZ00","0.0","MZ","99","83","52","MZ00"
"2002-10-16","14.5","10.4","9.1","MZ00","0.0","MZ","96","86","66","MZ00"
"2002-10-17","13.2","10.5","8.5","MZ00","1.4","MZ","99","74","22","MZ00"
"2002-10-18","15.2","9.6","7.0","MZ00","0.0","MZ","45","28","18","MZ00"
"2002-10-19","14.9","9.5","6.6","MZ00","0.0","MZ","54","35","13","MZ00"
"2002-10-20","11.0","7.7","5.2","MZ00","0.0","MZ","63","51","37","MZ00"
"2002-10-21","8.2","5.9","4.4","MZ00","15.2","MZ","97","78","58","MZ*0"
"2002-10-22","12.7","7.8","4.4","MZ00","0.4","MZ","95","82","60","MZ*0"
"2002-10-23","13.5","9.2","6.3","MZ00","0.0","MZ","96","66","22","MZ00"
"2002-10-24","13.0","9.1","6.2","MZ00","0.0","MZ","57","32","18","MZ0Z"
"2002-10-25","10.8","7.2","5.1","MZ00","1.4","MZ","99","72","45","MZ00"
"2002-10-26","20.4","14.5","5.6","MZ00","0.0","MZ","99","27","7","MZ00"
"2002-10-27","16.3","12.4","9.2","MZ00","0.0","MZ","86","35","5","MZ00"
"2002-10-28","15.5","12.5","9.1","MZ00","0.0","MZ","36","21","4","MY*Y"
"2002-10-29","12.3","9.0","6.7","MZ00","0.0","MZ","54","38","24","MZ00"
"2002-10-30","12.1","7.7","5.6","MZ00","0.0","MZ","54","46","28","MZ00"
"2002-10-31","13.2","8.8","6.2","MZ00","0.0","MZ","66","50","34","MZ00"
"2002-11-01","12.9","9.6","7.1","MZ00","0.0","MZ","72","55","40","MZ00"
"2002-11-02","11.9","8.8","7.0","MZ00","0.0","MZ","81","67","55","MZ00"
"2002-11-03","11.9","9.3","6.9","MZ00","0.0","MZ","94","66","28","MZ00"
"2002-11-04","14.2","9.8","7.6","MZ00","0.0","MZ","40","25","16","MZ00"
"2002-11-05","13.7","9.0","5.7","MZ00","0.0","MZ","33","24","16","MZ00"
"2002-11-06","6.9","3.3","0.7","MZ00","0.0","MZ","99","64","26","MZ00"
"2002-11-07","5.5","1.5","0.0","MZ00","0.0","MZ","99","81","20","MZ00"
"2002-11-08","10.8","5.2","3.0","MZ00","0.0","MZ","36","24","8","MZ00"
"2002-11-09","12.6","5.6","0.1","MZ00","0.0","MZ","67","42","28","MZ00"
"2002-11-10","11.2","7.7","3.7","MZ00","0.0","MZ","64","50","38","MZ00"
"2002-11-11","9.8","6.2","3.2","MZ00","0.0","MZ","61","47","31","MZ00"
"2002-11-12","10.2","6.4","3.0","MZ00","0.0","MZ","79","49","28","MZ00"
"2002-11-13","6.8","4.0","2.8","MZ00","0.4","MZ","99","78","60","MZ00"
"2002-11-14","5.6","4.0","1.7","MZ00","27.4","MZ","99","94","80","MZ00"
"2002-11-15","8.7","6.3","4.3","MZ00","29.2","MZ","99","94","75","MZ00"
"2002-11-16","8.9","7.3","5.5","MZ00","82.2","MZ","99","93","72","MZ0*"
"2002-11-17","9.4","5.3","4.4","MZ00","4.4","MZ","99","90","68","MZ00"
"2002-11-18","6.2","4.9","3.8","MZ00","7.6","MZ","98","78","59","MZ*0"
"2002-11-19","5.2","4.3","3.7","MZ00","0.2","MZ","99","96","87","MZ00"
"2002-11-20","8.8","4.9","2.6","MZ00","0.4","MZ","96","81","51","MZ*0"
"2002-11-21","4.2","3.1","1.5","MZ00","23.6","MZ","99","95","85","MZ00"
"2002-11-22","6.9","4.4","1.4","MZ00","1.4","MZ","98","73","30","MZ*0"
"2002-11-23","9.2","5.1","2.7","MZ00","0.0","MZ","85","50","33","MZ00"
"2002-11-24","4.0","2.7","1.2","MZ00","28.6","MZ","99","93","81","MZ00"
"2002-11-25","6.5","5.1","3.9","MZ00","22.8","MZ","99","97","87","MZ00"
"2002-11-26","8.0","6.5","5.8","MZ00","17.2","MZ","99","92","78","MZ00"
"2002-11-27","11.7","8.5","7.1","MZ00","0.0","MZ","99","80","60","MZ00"
"2002-11-28","9.8","7.4","5.9","MZ00","5.4","MZ","99","81","62","MZ00"
"2002-11-29","10.8","6.1","3.8","MZ00","3.0","MZ","99","78","38","MZ00"
"2002-11-30","9.5","5.7","3.0","MZ00","0.0","MZ","76","51","29","MZ00"
"2002-12-01","8.6","4.2","2.5","MZ00","0.0","MZ","64","41","23","MZ00"
"2002-12-02","3.0","1.8","0.1","MZ00","0.0","MZ","78","61","44","MZ00"
"2002-12-03","5.0","2.1","0.1","MZ00","0.0","MZ","99","64","27","MZ00"
"2002-12-04","11.4","5.1","1.3","MZ00","0.0","MZ","71","34","15","MZ*0"
"2002-12-05","4.4","3.3","2.3","MZ00","7.4","MZ","99","74","32","MZ00"
"2002-12-06","8.0","4.4","2.1","MZ00","5.8","MZ","99","87","60","MZ00"
"2002-12-07","7.0","4.5","2.5","MZ00","0.0","MZ","99","80","55","MZ00"
"2002-12-08","4.7","1.3","-1.1","MZ00","0.0","MZ","99","93","66","MY**"
"2002-12-09","-1.0","-3.7","-5.4","MZ00","0.0","MZ","99","93","80","MY**"
"2002-12-10","-2.2","-4.8","-6.7","MZ00","0.0","MZ","97","89","74","MY**"
"2002-12-11","-1.6","-3.3","-5.7","MZ00","1.0","MZ","99","93","80","MY**"
"2002-12-12","0.7","-1.5","-4.2","MZ00","3.6","MZ","99","98","92","MY**"
"2002-12-13","6.5","3.2","0.1","MZ00","0.0","MZ","95","66","38","MZ00"
"2002-12-14","6.7","3.3","1.7","MZ00","0.0","MZ","65","50","36","MZ00"
"2002-12-15","5.0","1.4","-0.9","MZ00","0.0","MZ","99","80","61","MY**"
"2002-12-16","6.5","1.8","-1.0","MZ00","0.0","MZ","99","82","57","MY**"
"2002-12-17","4.8","2.1","-0.9","MZ00","0.0","MZ","99","78","67","MY**"
"2002-12-18","6.4","1.6","-0.2","MZ00","0.6","MZ","99","94","71","MZ0*"
"2002-12-19","6.2","0.9","-1.3","MZ00","0.0","MZ","99","71","31","MY**"
"2002-12-20","1.1","-1.2","-2.7","MZ00","0.0","MZ","92","78","63","MZ00"
"2002-12-21","4.9","0.8","-2.5","MZ00","0.0","MZ","97","73","54","MY**"
"2002-12-22","6.0","2.1","0.1","MZ00","0.0","MZ","94","80","63","MZ00"
"2002-12-23","10.5","6.0","1.2","MZ00","0.0","MZ","94","68","40","MZ00"
"2002-12-24","6.4","4.6","3.2","MZ00","0.0","MZ","87","74","67","MZ*0"
"2002-12-25","6.5","3.8","1.9","MZ00","0.0","MZ","94","76","65","MZ00"
"2002-12-26","5.1","3.2","1.4","MZ00","0.0","MZ","89","73","58","MZ00"
"2002-12-27","3.5","1.8","0.4","MZZ0","1.6","MZ","99","91","70","MZ00"
"2002-12-28","8.6","3.6","0.2","MZ00","3.6","MZ","99","80","28","MZ00"
"2002-12-29","11.9","7.5","5.1","MZ00","0.0","MZ","44","30","18","MZ00"
"2002-12-30","9.1","5.8","3.7","MZ00","0.4","MZ","87","45","32","MZ*0"
"2002-12-31","11.6","6.3","2.9","MZ00","0.4","MY","97","57","23","MZ00"
"2003-01-01","11.9","6.7","4.0","MZ00","0.0","MZ","69","36","19","MZ*0"
"2003-01-02","8.9","4.9","1.9","MZ00","5.2","MZ","96","73","28","MZ*0"
"2003-01-03","12.0","7.7","3.7","MZ00","1.0","MZ","84","34","16","MZ*0"
"2003-01-04","10.2","6.0","0.4","MZ00","0.0","MZ","60","40","20","MZ00"
"2003-01-05","2.9","0.3","-1.6","MZ00","0.0","MZ","36","23","17","MZ00"
"2003-01-06","-1.1","-2.6","-3.8","MZ00","0.0","MZ","94","59","34","MY**"
"2003-01-07","0.8","-2.3","-5.7","MZ00","0.0","MZ","77","46","21","MZ00"
"2003-01-08","-3.1","-5.0","-6.7","MZ00","0.0","MZ","79","58","42","MZ00"
"2003-01-09","4.9","-1.1","-5.4","MZ00","0.0","MZ","97","54","35","MY**"
"2003-01-10","2.9","-2.1","-5.6","MZ00","0.0","MZ","97","64","32","MY**"
"2003-01-11","-2.8","-4.3","-5.9","MZ00","0.0","MZ","97","92","78","MY**"
"2003-01-12","-2.3","-5.2","-7.6","MZ00","0.0","MZ","94","74","40","MY**"
"2003-01-13","5.8","1.0","-4.0","MZ00","0.0","MZ","43","24","9","MZ00"
"2003-01-14","12.7","7.4","4.4","MZ00","0.0","MZ","37","26","15","MZ00"
"2003-01-15","7.9","3.7","0.0","MZ00","0.0","MZ","69","44","31","MZ00"
"2003-01-16","5.5","1.5","-0.6","MZ00","0.0","MZ","81","64","43","MZ00"
"2003-01-17","5.8","2.1","0.7","MZ00","0.0","MZ","64","49","35","MZ00"
"2003-01-18","5.0","1.7","-0.2","MZ00","0.0","MZ","67","50","35","MZ00"
"2003-01-19","5.7","1.7","0.2","MZ00","0.0","MZ","64","48","29","MZ00"
"2003-01-20","5.4","1.6","-0.5","MZ00","0.0","MZ","75","54","40","MZ00"
"2003-01-21","0.1","-1.4","-2.8","MZ00","8.0","MZ","97","86","58","MY**"
"2003-01-22","9.2","3.3","-0.6","MZ00","0.0","MZ","76","53","27","MZ0*"
"2003-01-23","9.5","4.7","1.5","MZ00","0.0","MZ","59","28","17","MZ*0"
"2003-01-24","8.9","5.2","3.2","MZ00","0.0","MZ","35","25","20","MZ00"
"2003-01-25","4.1","1.8","-0.6","MZ00","0.0","MZ","67","46","22","MZ00"
"2003-01-26","4.8","1.3","-0.7","MZ00","0.0","MZ","66","46","36","MZ00"
"2003-01-27","15.4","6.9","1.5","MZ00","0.0","MZ","45","34","20","MZ00"
"2003-01-28","15.4","10.1","2.5","MZ00","0.0","MZ","24","19","13","MZ00"
"2003-01-29","5.8","2.0","-0.1","MZ00","0.0","MZ","53","25","16","MZ00"
"2003-01-30","6.2","0.8","-3.0","MZ00","0.0","MZ","25","19","12","MZ00"
"2003-01-31","0.9","-2.5","-4.5","MZ00","0.0","MZ","31","19","9","MZ00"
"2003-02-01","4.0","-2.1","-4.9","MZ00","0.0","MZ","27","16","4","MY**"
"2003-02-02","0.6","-2.3","-5.5","MZ00","0.0","MZ","41","31","23","MZ00"
"2003-02-03","-0.7","-3.3","-4.9","MZ00","21.2","MZ","94","64","35","MY**"
"2003-02-04","3.3","-1.4","-5.2","MZ00","0.0","MZ","95","51","20","MY**"
"2003-02-05","2.3","-1.3","-2.9","MZ00","0.0","MZ","27","22","16","MZ00"
"2003-02-06","3.1","-0.8","-3.1","MZ00","0.0","MZ","24","17","11","MZ00"
"2003-02-07","4.8","0.1","-3.4","MZ00","0.0","MZ","31","20","8","MZ00"
"2003-02-08","6.3","2.5","0.2","MZ00","0.0","MZ","46","37","28","MZ00"
"2003-02-09","1.1","-2.4","-4.3","MZ00","0.0","MZ","96","72","46","MY**"
"2003-02-10","1.8","-2.7","-4.8","MZ00","0.0","MZ","96","73","38","MY**"
"2003-02-11","2.1","-1.5","-4.5","MZ00","0.0","MZ","96","59","30","MY**"
"2003-02-12","-3.9","-4.9","-5.9","MZ00","0.0","MZ","96","88","71","MY**"
"2003-02-13","-1.7","-5.1","-6.9","MZ00","0.0","MZ","92","80","45","MY**"
"2003-02-14","-1.8","-4.4","-6.9","MZ00","0.0","MZ","91","72","52","MZ00"
"2003-02-15","3.7","-0.9","-4.3","MZ00","0.0","MZ","64","46","29","MZ00"
"2003-02-16","-3.4","-5.5","-7.2","MZ00","2.8","MZ","94","82","63","MY**"
"2003-02-17","-2.0","-5.2","-8.8","MZ00","0.0","MZ","94","57","33","MZ00"
"2003-02-18","4.0","-1.7","-7.3","MZ00","0.0","MZ","53","39","20","MZ00"
"2003-02-19","2.7","-1.0","-6.2","MZ00","0.0","MZ","63","40","19","MZ00"
"2003-02-20","5.5","1.5","-1.5","MZ00","0.0","MZ","50","30","18","MZ00"
"2003-02-21","6.5","2.1","-1.8","MZ00","0.0","MZ","64","39","24","MZ00"
"2003-02-22","3.7","-0.2","-2.9","MZ00","0.0","MZ","80","58","37","MZ00"
"2003-02-23","2.4","-1.1","-3.3","MZ00","0.0","MZ","83","69","47","MZ00"
"2003-02-24","6.9","2.0","-2.1","MZ00","0.0","MZ","63","34","18","MZ00"
"2003-02-25","7.7","3.6","1.2","MZ00","0.0","MZ","40","23","11","MZ00"
"2003-02-26","5.6","2.0","-0.9","MZ00","0.0","MZ","47","35","21","MZ00"
"2003-02-27","2.6","0.2","-1.4","MZ00","0.0","MZ","55","45","38","MZ00"
"2003-02-28","7.7","3.6","0.7","MZ00","0.0","MZ","56","45","32","MZ00"
"2003-03-01","7.3","3.8","1.7","MZ00","0.0","MZ","66","55","40","MZ00"
"2003-03-02","6.8","3.4","0.6","MZ00","0.0","MZ","95","61","23","MZ*0"
"2003-03-03","9.6","6.1","3.1","MZ00","0.0","MZ","37","23","9","MZ00"
"2003-03-04","9.1","5.2","1.8","MZ00","0.0","MZ","45","38","28","MZ00"
"2003-03-05","9.2","5.5","2.9","MZ00","0.0","MZ","61","48","32","MZ00"
"2003-03-06","7.3","4.2","3.2","MZ00","0.0","MZ","72","61","47","MZ00"
"2003-03-07","10.6","5.5","2.7","MZ00","0.0","MZ","80","61","24","MZ00"
"2003-03-08","10.1","5.5","2.1","MZ00","0.0","MZ","82","63","43","MZ*0"
"2003-03-09","9.8","6.2","2.1","MZ00","0.0","MZ","91","61","34","MZ00"
"2003-03-10","16.8","12.5","8.3","MZ00","0.0","MZ","34","25","15","MZ00"
"2003-03-11","14.2","9.8","6.8","MZ00","0.0","MZ","69","42","24","MZ00"
"2003-03-12","14.0","9.5","5.5","MZ00","0.0","MZ","78","53","28","MZ00"
"2003-03-13","12.0","8.8","6.2","MZ00","0.0","MZ","85","48","25","MZ00"
"2003-03-14","6.2","1.8","0.4","MZ00","0.0","MZ","96","77","29","MZ00"
"2003-03-15","3.7","0.0","-3.2","MZ00","0.6","MZ","96","67","34","MY**"
"2003-03-16","7.3","2.7","-1.9","MZ00","0.0","MZ","61","43","32","MZ00"
"2003-03-17","10.3","5.2","-2.0","MZ00","0.0","MZ","71","43","17","MZ00"
"2003-03-18","9.8","6.7","3.4","MZ00","0.0","MZ","40","30","21","MZ00"
"2003-03-19","11.2","7.5","5.1","MZ00","0.0","MZ","51","33","20","MZ00"
"2003-03-20","14.1","10.2","6.2","MZ00","0.0","MZ","35","25","18","MZ00"
"2003-03-21","9.7","7.1","3.2","MZ00","0.0","MZ","74","41","20","MZ00"
"2003-03-22","8.2","3.7","1.2","MZ00","0.0","MZ","80","58","40","MZ00"
"2003-03-23","7.3","3.5","-0.3","MZ00","0.0","MZ","78","60","42","MZ00"
"2003-03-24","12.1","8.0","1.5","MZ00","0.0","MZ","62","40","26","MZ00"
"2003-03-25","13.4","9.8","6.5","MZ00","0.0","MZ","49","34","24","MZ00"
"2003-03-26","12.5","9.2","5.9","MZ00","0.0","MZ","58","48","36","MZ00"
"2003-03-27","11.6","8.8","6.3","MZ00","0.0","MZ","64","55","46","MZ00"
"2003-03-28","10.3","8.2","6.4","MZ00","0.2","MZ","90","60","50","MZ00"
"2003-03-29","12.0","8.6","5.3","MZ00","2.4","MZ","93","71","51","MZ*0"
"2003-03-30","11.9","8.3","4.8","MZ00","0.0","MZ","85","67","55","MZ00"
"2003-03-31","13.7","9.3","6.5","MZ00","1.4","MZ","89","62","41","MZ*0"
"2003-04-01","10.3","7.4","5.8","MZ00","0.0","MZ","99","89","70","MZ00"
"2003-04-02","13.0","6.9","3.4","MZ00","0.0","MZ","99","51","16","MZ00"
